state/ut,PC,candidate_name,party,evm_votes,postal_votes,total_votes,Rank
Goa,North Goa,DR.DATTARAM DESAI,Aam Aadmi Party,15830,27,15857,4
Goa,North Goa,RAJU DSOUZA,Samajwadi Janata Party (Rashtriya),3216,0,3216,5
Goa,North Goa,DAYANAND G. NARVEKAR,Independent,4117,11,4128,6
Goa,North Goa,MITTU MUJAVAR,Independent,1813,0,1813,7
Goa,North Goa,None of the Above,NOTA,5746,24,5770,8
Goa,South Goa,ALEIXO REGINALDO LOURENCO,Indian National Congress,166226,220,166446,1
Goa,South Goa,ADV. NARENDRA KESHAV SAWAIKAR,Bharatiya Janata Party,198176,600,198776,2
Goa,South Goa,ADV. RAJU MANGESHKAR,Communist Party of India,4435,2,4437,3
Goa,South Goa,CLIFFTON DE SOUZA,Bahujan Mukti Party,665,1,666,4
Goa,South Goa,CHURCHILL ALEMAO,All India Trinamool Congress,11932,9,11941,5
Goa,South Goa,ADV.  JAWAHAR DIAS,GOA,530,0,530,6
Goa,South Goa,SAVIO OLIVER RODRIGUES,GSRP,783,0,783,7
Goa,South Goa,SWATI S. KERKAR,Aam Aadmi Party,11227,19,11246,8
Goa,South Goa,GOVIND SHEPU GAUDE,Independent,7105,47,7152,9
Goa,South Goa,BALKRISHNA SALGAONKAR,Independent,682,1,683,10
Goa,South Goa,VENUS HABIB,Independent,790,0,790,11
Goa,South Goa,SHALOM MATHEW FRANCISCO SARDINHA,Independent,2586,0,2586,12
Goa,South Goa,None of the Above,NOTA,4320,13,4333,13
Gujarat,Kachchh,KAMALBHAI MATANG,Bahujan Samaj Party,21133,97,21230,1
Gujarat,Kachchh,CHAVDA VINOD LAKHAMASHI,Bharatiya Janata Party,560475,2380,562855,2
Gujarat,Kachchh,DR.DINESH PARMAR,Indian National Congress,307072,1301,308373,3
Gujarat,Kachchh,DANICHA GOVINDBHAI PUNAMCHAND,Aam Aadmi Party,15689,108,15797,4
Gujarat,Kachchh,HIRJI PUNJABHAI SIJU,Bahujan Mukti Party,21034,72,21106,5
Gujarat,Kachchh,None of the Above,NOTA,16780,99,16879,6
Gujarat,Banaskantha,CHAUDHARY HARIBHAI PARTHIBHAI,Bharatiya Janata Party,506171,1685,507856,1
Gujarat,Banaskantha,PATEL JOITABHAI KASNABHAI,Indian National Congress,304035,1487,305522,2
Gujarat,Banaskantha,MAHANT PARSOTAMGIRI TURANTGIRI,Bahujan Samaj Party,11160,15,11175,3
Gujarat,Banaskantha,CHOUDHARY ADAMBHAI NASIRBHAI,Samajwadi Party,2000,7,2007,4
Gujarat,Banaskantha,SANJAYKUMAR SOMNATHBHAI RAVAL,Aam Aadmi Party,6495,76,6571,5
Gujarat,Banaskantha,GAMAR VADHABHAI RADHABHAI,Independent,823,2,825,6
Gujarat,Banaskantha,THAKOR BHUPATAJI RAVAJI,Independent,1757,13,1770,7
Gujarat,Banaskantha,DABHI NAVAJIBHAI MADHABHAI,Independent,2107,11,2118,8
Gujarat,Banaskantha,BABAJI THAKOR,Independent,10861,36,10897,9
Gujarat,Banaskantha,MAHENDRABHAI KESARABHAI BUMBADIA,Independent,3260,42,3302,10
Gujarat,Banaskantha,MADHU NIRUPABEN NATVARLAL,Independent,2056,8,2064,11
Gujarat,Banaskantha,SHRIMALI ASHOKBHAI BALCHNDBHAI,Independent,2523,12,2535,12
Gujarat,Banaskantha,SOLANKI DINESHKUMAR ALJIBHAI,Independent,5386,2,5388,13
Gujarat,Banaskantha,SOLANKI SAYBABHAI NANABHAI,Independent,7204,3,7207,14
Gujarat,Banaskantha,None of the Above,NOTA,17378,19,17397,15
Gujarat,Patan,PARMAR MAGANBHAI AMARABHAI,Bahujan Samaj Party,9842,58,9900,1
Gujarat,Patan,RATHOD BHAVSINHBHAI DAHYABHAI,Indian National Congress,376973,2846,379819,2
Gujarat,Patan,LILADHARBHAI KHODAJI VAGHELA,Bharatiya Janata Party,515579,2959,518538,3
Gujarat,Patan,GOVINDJI OKHAJI THAKOR,Janata Dal (United),6164,24,6188,4
Gujarat,Patan,JAKASIJI JOGAJI THAKOR,Bahujan Mukti Party,2716,44,2760,5
Gujarat,Patan,PARMAR BHAICHANDBHAI SOMABHAI,Republician Party of India Ektawadi,895,15,910,6
Gujarat,Patan,BABUBHAI KARSHANBHAI RABARI,Samajwadi Party,1827,16,1843,7
Gujarat,Patan,IMRANKHAN MAHMADKHAN NAGORI,Independent,1838,2,1840,8
Gujarat,Patan,CHHAGANBHAI NARANBHAI PRAJAPATI,Independent,2523,16,2539,9
Gujarat,Patan,JAGRALA  IMRAN MAHEMUD,Independent,1962,16,1978,10
Gujarat,Patan,DESAI ISHWARBHAI MAHADEVBHAI,Independent,1736,16,1752,11
Gujarat,Patan,BHORANIYA SOYABBHAI HASAMBHAI,Independent,2544,6,2550,12
Gujarat,Patan,MOLAPIYA ABDULKUDUS ABDULMAJID,Independent,5627,2,5629,13
Gujarat,Patan,VAGHDA JIVABHAI DEVABHAI,Independent,7483,9,7492,14
Gujarat,Patan,None of the Above,NOTA,11970,91,12061,15
Gujarat,Mahesana,THAKOR KEVALJI NATHAJI,Bahujan Samaj Party,9675,91,9766,1
Gujarat,Mahesana,PATEL JAYSHREEBEN KANUBHAI,Bharatiya Janata Party,577225,3025,580250,2
Gujarat,Mahesana,PATEL JIVABHAI AMBALAL,Indian National Congress,368204,3155,371359,3
Gujarat,Mahesana,GIRISHJI JENAJI DABHI,BNJD,4813,12,4825,4
Gujarat,Mahesana,CHAUDHARY DINESHBHAI SALUBHAI,Vishva Hindustani Sangathan,1069,15,1084,5
Gujarat,Mahesana,ZALA INDRAJITSINH MAHENDRASINH,Samajwadi Party,1327,13,1340,6
Gujarat,Mahesana,THAKOR MANSANGJI PUNJAJI,Bahujan Mukti Party,1241,10,1251,7
Gujarat,Mahesana,PATEL DILIPBHAI SOMABHAI,Hindustan Janta Party,1032,0,1032,8
Gujarat,Mahesana,SMT VANDANABEN DINESHKUMAR PATEL,Aam Aadmi Party,3659,72,3731,9
Gujarat,Mahesana,THAKOR BALDEVJI MAGANJI,Independent,1622,31,1653,10
Gujarat,Mahesana,THAKOR BABUJI DHANAJI,Independent,1780,24,1804,11
Gujarat,Mahesana,THAKOR SAMARATJI BALVANTSINH,Independent,2424,3,2427,12
Gujarat,Mahesana,PRAJAPATI VITTHALBHAI VIRDAS,Independent,5977,5,5982,13
Gujarat,Mahesana,MAHMAD AZAM HAIDERKHAN PATHAN,Independent,6133,6,6139,14
Gujarat,Mahesana,None of the Above,NOTA,11554,61,11615,15
Gujarat,Sabarkantha,BHAMBHI CHANDUBHAI MULCHANDBHAI,Bahujan Samaj Party,16622,43,16665,1
Gujarat,Sabarkantha,RATHOD DIPSINH SHANKARSINH,Bharatiya Janata Party,549061,3144,552205,2
Gujarat,Sabarkantha,SHANKERSINH VAGHELA BAPU,Indian National Congress,463024,4726,467750,3
Gujarat,Sabarkantha,PATEL BHOGILAL HARIBHAI,BNJD,9028,18,9046,4
Gujarat,Sabarkantha,SHEKH ARIF KHAN,Samajwadi Party,2312,2,2314,5
Gujarat,Sabarkantha,PATEL ISHWARBHAI SAKRAJI,Independent,1668,6,1674,6
Gujarat,Sabarkantha,PATEL PURUSOTTAMBHAI AMBALAL,Independent,1869,7,1876,7
Gujarat,Sabarkantha,BALUSINGH SOMANSINGH NARVE,Independent,3516,11,3527,8
Gujarat,Sabarkantha,VELANI SHANTILAL KARAMSHI,Independent,6810,6,6816,9
Gujarat,Sabarkantha,SOLANKI CHHAGANBHAI KEVALABHAI,Independent,9790,5,9795,10
Gujarat,Sabarkantha,None of the Above,NOTA,22270,64,22334,11
Gujarat,Gandhinagar,L.K.ADVANI,Bharatiya Janata Party,770118,3421,773539,1
Gujarat,Gandhinagar,KIRITBHAI ISHVARBHAI PATEL,Indian National Congress,287584,2834,290418,2
Gujarat,Gandhinagar,NIRANJAN GHOSH,Bahujan Samaj Party,6018,50,6068,3
Gujarat,Gandhinagar,AJMALBHAI RAMABHAI VANIYA,Bahujan Mukti Party,1626,13,1639,4
Gujarat,Gandhinagar,THAKOR RAVAJI JUHAJI,Vishva Hindustani Sangathan,793,16,809,5
Gujarat,Gandhinagar,PATEL PIYUSHKUMAR DASHRATHLAL,Nayee Party,649,4,653,6
Gujarat,Gandhinagar,MANOJ J. NAYAK,LoRP,682,1,683,7
Gujarat,Gandhinagar,RITURAJ MEHTA,Aam Aadmi Party,19720,246,19966,8
Gujarat,Gandhinagar,THAKOR CHANDRASINH JAVANSINH,Independent,661,7,668,9
Gujarat,Gandhinagar,DIPIKABEN SUTARIYA,Independent,676,8,684,10
Gujarat,Gandhinagar,DESAI KHODABHAI LALJIBHAI,Independent,780,13,793,11
Gujarat,Gandhinagar,PAGI GANPATBHAI MAVJIBHAI,Independent,923,1,924,12
Gujarat,Gandhinagar,BIRJUSINH MOTISINH KSHATRIYA,Independent,984,0,984,13
Gujarat,Gandhinagar,BRAHMBHATT SANJAYBHAI AMARKUMAR,Independent,1467,7,1474,14
Gujarat,Gandhinagar,RAJ PRAJAPATI,Independent,3170,7,3177,15
Gujarat,Gandhinagar,RAHUL CHIMANBHAI MEHTA,Independent,9762,5,9767,16
Gujarat,Gandhinagar,VAGHELA KISHORSINH MAHOBATSINH,Independent,6685,20,6705,17
Gujarat,Gandhinagar,M. K. SHAH,Independent,3765,2,3767,18
Gujarat,Gandhinagar,None of the Above,NOTA,12593,184,12777,19
Gujarat,Ahmedabad East,PATEL HIMMATSINGH PRAHLADSINGH,Indian National Congress,304769,2180,306949,1
Gujarat,Ahmedabad East,PARESH RAWAL,Bharatiya Janata Party,630869,2713,633582,2
Gujarat,Ahmedabad East,ROHIT RAJUBHAI VIRJIBHAI ALIAS MANOJBHAI SONTARIYA,Bahujan Samaj Party,5970,53,6023,3
Gujarat,Ahmedabad East,ADITYA RAVAL,Vishva Hindustani Sangathan,985,2,987,4
Gujarat,Ahmedabad East,KHALIFA SAMSUDDIN NASIRUDDIN (JUGNU),ABCD(A),866,29,895,5
Gujarat,Ahmedabad East,DUTT AAKASH - ADVOCATE,Janata Dal (United),555,3,558,6
Gujarat,Ahmedabad East,DINESH VAGHELA,Aam Aadmi Party,11208,141,11349,7
Gujarat,Ahmedabad East,NARANBHAI T. SENGAL (DR.N.T.SENGAL),BSDL,778,4,782,8
Gujarat,Ahmedabad East,BUDDHPRIYA JASVANT SOMABHAI,PAP,686,12,698,9
Gujarat,Ahmedabad East,VIJAYKUMAR M. VADHEL,HND,687,17,704,10
Gujarat,Ahmedabad East,ATIKBHAI MEV,Independent,1091,3,1094,11
Gujarat,Ahmedabad East,ANILKUMAR SHARMA,Independent,1199,2,1201,12
Gujarat,Ahmedabad East,DASHRATHBHAI M. DEVDA,Independent,2296,3,2299,13
Gujarat,Ahmedabad East,ROSHAN PRIYAVADAN SHAH,Independent,4045,1,4046,14
Gujarat,Ahmedabad East,None of the Above,NOTA,14261,97,14358,15
Gujarat,Ahmedabad West,ISHWARBAHI DHANABHAI MAKWANA,Indian National Congress,295202,1591,296793,1
Gujarat,Ahmedabad West,DR. KIRIT P SOLANKI,Bharatiya Janata Party,614892,2212,617104,2
Gujarat,Ahmedabad West,CHAVDA MANSUKHBHAI NAGARBHAI,Bahujan Samaj Party,6180,25,6205,3
Gujarat,Ahmedabad West,AMRUT SONARA,BSDL,937,4,941,4
Gujarat,Ahmedabad West,NARENDRA SANKHALIYA,Loktantrik Samajwadi Party,1378,13,1391,5
Gujarat,Ahmedabad West,DR J G PARMAR,Bahujan Mukti Party,2539,25,2564,6
Gujarat,Ahmedabad West,J J MEVADA,Aam Aadmi Party,17184,148,17332,7
Gujarat,Ahmedabad West,AAYAR MULJIBHAI KHANABHAI,Independent,801,7,808,8
Gujarat,Ahmedabad West,PARMAR HARJIVANBHAI KALABHAI,Independent,806,1,807,9
Gujarat,Ahmedabad West,SOLANKI RAMESHBHAI DANABHAI,Independent,1254,2,1256,10
Gujarat,Ahmedabad West,SOLANKI VITTHALBHAI MAGANBHAI,Independent,2835,2,2837,11
Gujarat,Ahmedabad West,None of the Above,NOTA,16467,104,16571,12
Gujarat,Surendranagar,KOLI PATEL SOMABHAI GANDALAL,Indian National Congress,323684,2412,326096,1
Gujarat,Surendranagar,PARMAR MINAXIBEN VIJAYBHAI,Bahujan Samaj Party,10622,131,10753,2
Gujarat,Surendranagar,FATEPARA DEVAJIBHAI GOVINDBHAI,Bharatiya Janata Party,526006,2997,529003,3
Gujarat,Surendranagar,JETHABHAI MANJIBHAI PATEL,Aam Aadmi Party,13266,109,13375,4
Gujarat,Surendranagar,BAR AJAMALBHAI KARMANBHAI,Bahujan Mukti Party,2227,24,2251,5
Gujarat,Surendranagar,MAJETHIYA SAMARATBHAI JERAMBHAI,Hindustan Janta Party,1334,7,1341,6
Gujarat,Surendranagar,CHAVDA PALABHAI NANJIBHAI,Independent,1222,5,1227,7
Gujarat,Surendranagar,PARMAR PRABHUBHAI GOKALBHAI,Independent,2956,12,2968,8
Gujarat,Surendranagar,PARMAR VASHARAMBHAI BAVALBHAI,Independent,1744,7,1751,9
Gujarat,Surendranagar,MAKWANA UKABHAI AMRABHAI,Independent,1193,33,1226,10
Gujarat,Surendranagar,MAKWANA VASHARAMBHAI KARSHANBHAI,Independent,1397,16,1413,11
Gujarat,Surendranagar,MANSINH SHIVUBHA ZALA,Independent,2066,88,2154,12
Gujarat,Surendranagar,VADALIYA KALUBHAI MALUBHAI,Independent,3096,6,3102,13
Gujarat,Surendranagar,VAGHELA PRAKASHBHAI BACHUBHAI,Independent,6432,7,6439,14
Gujarat,Surendranagar,VORA BHAVANBHAI DEVAJIBHAI,Independent,4811,7,4818,15
Gujarat,Surendranagar,SAPARA VIPULBHAI RAMESHBHAI,Independent,14511,4,14515,16
Gujarat,Surendranagar,SANKALIYA GANGARAMBHAI TAPUBHAI,Independent,11214,2,11216,17
Gujarat,Surendranagar,None of the Above,NOTA,10794,235,11029,18
Gujarat,Rajkot,KUNDARIYA MOHANBHAI KALYANJIBHAI,Bharatiya Janata Party,619495,2029,621524,1
Gujarat,Rajkot,KUNVARJIBHAI MOHANBHAI BAVALIYA,Indian National Congress,373032,2064,375096,2
Gujarat,Rajkot,JIVANBHAI DEVAJIBHAI PARMAR,Bahujan Samaj Party,12594,59,12653,3
Gujarat,Rajkot,ANKUR AMRUTKUMAR DHAMELIYA(PATEL),Aam Aadmi Party,10709,76,10785,4
Gujarat,Rajkot,JITENDRA BHURABHAI CHAUHAN,Republican Party of India (Khobragade),989,1,990,5
Gujarat,Rajkot,DENGADA PRAVINBHAI MEGHAJIBHAI,Republican Party of India (A),945,0,945,6
Gujarat,Rajkot,RAJESHBHAI LAVJIBHAI PIPALVA,LoRP,807,1,808,7
Gujarat,Rajkot,ROHITBHAI MOHANBHAI SAGATHIYA,Bahujan Mukti Party,1333,11,1344,8
Gujarat,Rajkot,ANIRUDDHSINH JUVANSINH ZALA,Independent,1562,74,1636,9
Gujarat,Rajkot,NARENDRABHAI MAHAJAN,Independent,1152,9,1161,10
Gujarat,Rajkot,PATHAN BISMILLAKHAN ABDULKHAN (BABAKHAN PATHAN),Independent,1062,18,1080,11
Gujarat,Rajkot,POPATBHAI DEVAJIBHAI CHAVDA (BHUVA),Independent,1401,7,1408,12
Gujarat,Rajkot,PRAVINCHANDRA CHUNILAL PAREKH,Independent,1559,3,1562,13
Gujarat,Rajkot,BASIRBHAI SULEMANBHAI SAMA,Independent,2070,6,2076,14
Gujarat,Rajkot,VINODBHAI PRAGJIBHAI NAGANI,Independent,5748,4,5752,15
Gujarat,Rajkot,None of the Above,NOTA,18137,112,18249,16
Gujarat,Porbandar,JADEJA KANDHALBHAI SARAMANBHAI,Nationalist Congress Party,238360,2106,240466,1
Gujarat,Porbandar,RADADIYA VITHALBHAI  HANSRAJBHAI,Bharatiya Janata Party,506002,2435,508437,2
Gujarat,Porbandar,SADIYA VRAJALAL PABABHAI,Bahujan Samaj Party,12064,116,12180,3
Gujarat,Porbandar,IRFANSHAH HABIBSHAH SUHARAVARDI,Samajwadi Party,3808,17,3825,4
Gujarat,Porbandar,MANSUKH SUNDARAJI DHOKAI,Aam Aadmi Party,7847,92,7939,5
Gujarat,Porbandar,AGHERA DHIRAJLAL BHURABHAI,Independent,1666,5,1671,6
Gujarat,Porbandar,UNADAKAT PRAKASH VALLABHADAS,Independent,1616,2,1618,7
Gujarat,Porbandar,KHUNTI BHARATBHAI MALDEBHAI,Independent,2199,6,2205,8
Gujarat,Porbandar,KHOKHANI LALITABEN MANSUKHBHAI,Independent,1540,29,1569,9
Gujarat,Porbandar,JOSHI HARISH LILADHAR,Independent,987,37,1024,10
Gujarat,Porbandar,TUKADIA G.R.,Independent,1696,8,1704,11
Gujarat,Porbandar,PATEL BUTANI RAJESHBHAI MAGANBHAI,Independent,2864,4,2868,12
Gujarat,Porbandar,RATHOD CHANDULAL MOHANLAL,Independent,2996,13,3009,13
Gujarat,Porbandar,VAKIL VINZUDA RANJITBHAI NARANBHAI,Independent,4466,9,4475,14
Gujarat,Porbandar,None of the Above,NOTA,16304,139,16443,15
Gujarat,Jamnagar,AHIR VIKRAMBHAI ARJANBHAI MADAM,Indian National Congress,307836,1287,309123,1
Gujarat,Jamnagar,POONAMBEN HEMATBHAI MAADAM,Bharatiya Janata Party,482451,1961,484412,2
Gujarat,Jamnagar,SAMA YUSUF,Bahujan Samaj Party,8197,37,8234,3
Gujarat,Jamnagar,KASAMBHAI,RKEP,1248,6,1254,4
Gujarat,Jamnagar,JHALA RAJENDRASINH,Aam Aadmi Party,4767,144,4911,5
Gujarat,Jamnagar,SAIYAD ABUBAKAR IBRAHIM,Samajwadi Party,934,6,940,6
Gujarat,Jamnagar,CHANDRAVIJAYSINH TAKHUBHA RANA,Independent,861,15,876,7
Gujarat,Jamnagar,DALIT ASHOK NATHABHAI CHAVDA,Independent,733,11,744,8
Gujarat,Jamnagar,DALIT JITESH BABUBHAI RATHORE,Independent,702,4,706,9
Gujarat,Jamnagar,DHANJIBHAI LALJIBHAI RANEVADIA,Independent,770,7,777,10
Gujarat,Jamnagar,DHARAVIYA VALLABHBHAI,Independent,1032,11,1043,11
Gujarat,Jamnagar,NARIYA PRAVINBHAI VALLABHBHAI,Independent,1807,4,1811,12
Gujarat,Jamnagar,PADHIYAR LALJIBHAI KARABHAI,Independent,1177,11,1188,13
Gujarat,Jamnagar,PANDYA CHIRAGBHAI HARIOMBHAI,Independent,1535,6,1541,14
Gujarat,Jamnagar,BATHWAR NANJIBHAI,Independent,3664,3,3667,15
Gujarat,Jamnagar,MAMAD HAJI BOLIM,Independent,8594,2,8596,16
Gujarat,Jamnagar,MEMAN RAFIK ABUBAKAR POPATPUTRA,Independent,5808,3,5811,17
Gujarat,Jamnagar,VAGHER ALI ISHAK PALANI,Independent,3943,3,3946,18
Gujarat,Jamnagar,VAGHER JAVIDBHAI OSMANBHAI NOLE,Independent,1245,2,1247,19
Gujarat,Jamnagar,VANIYA GANGAJIBHAI,Independent,783,12,795,20
Gujarat,Jamnagar,SACHADA HABIB ISHABHAI,Independent,816,3,819,21
Gujarat,Jamnagar,SUTHAR HANSABEN HARSUKHBHAI GORECHA,Independent,588,4,592,22
Gujarat,Jamnagar,SUMARA AMANDBHAI NOORMAMADBHAI SUMARA,Independent,759,1,760,23
Gujarat,Jamnagar,SODHA SALIMBHAI NURMAMADBHAI,Independent,885,0,885,24
Gujarat,Jamnagar,SANDHI MAMADBHAI HAJIBHAI SAFIA,Independent,1377,0,1377,25
Gujarat,Jamnagar,None of the Above,NOTA,6543,45,6588,26
Gujarat,Junagadh,CHUDASAMA RAJESHBHAI NARANBHAI,Bharatiya Janata Party,511017,2162,513179,1
Gujarat,Junagadh,PUNJABHAI BHIMABHAI VANSH,Indian National Congress,375897,1450,377347,2
Gujarat,Junagadh,ATUL GOVINDBHAI SHEKHADA,Aam Aadmi Party,16567,107,16674,3
Gujarat,Junagadh,KADRI IBRAHIM SAIYED HUSEN,Samajwadi Party,2387,22,2409,4
Gujarat,Junagadh,SOLANKI HARIBHAI BOGHABHAI,Bahujan Mukti Party,2538,27,2565,5
Gujarat,Junagadh,GADHIYA SOYEB HUSHENBHAI,Independent,1871,20,1891,6
Gujarat,Junagadh,SAIYED ALTAF HUSAIN ABDULLAH MIYAN,Independent,2702,15,2717,7
Gujarat,Junagadh,HARILAL RANCHHODBHAI CHAUHAN,Independent,7558,16,7574,8
Gujarat,Junagadh,None of the Above,NOTA,16944,78,17022,9
Gujarat,Amreli,KACHHADIYA NARANBHAI BHIKHABHAI,Bharatiya Janata Party,435132,1583,436715,1
Gujarat,Amreli,THUMMAR VIRJIBHAI KESHAVBHAI (VIRJIBHAI THUMMAR),Indian National Congress,279138,1345,280483,2
Gujarat,Amreli,DAFADA RAMJIBHAI NANJIBHAI,Bahujan Samaj Party,7774,48,7822,3
Gujarat,Amreli,CHAVADA MANUBHAI PARSHOTTMBHAI,Janata Dal (United),13706,97,13803,4
Gujarat,Amreli,RATHOD JIVANBHAI R.,Republican Party of India (A),1789,20,1809,5
Gujarat,Amreli,SANGANI VIJAYBHAI DINESHBHAI,YuS,1931,7,1938,6
Gujarat,Amreli,SUKHADIYA NATHALAL VALLABHBHAI,Aam Aadmi Party,15441,79,15520,7
Gujarat,Amreli,USMANBHAI P. MAGHARA,Independent,2210,6,2216,8
Gujarat,Amreli,JADAV MUSTAKBHAI,Independent,1539,14,1553,9
Gujarat,Amreli,DHIMECHA NARESHBHAI NANJIBHAI,Independent,2053,9,2062,10
Gujarat,Amreli,NATHABHAI DAYABHAI TOTA,Independent,4023,9,4032,11
Gujarat,Amreli,MEHULBHAI HIMATBHAI SUKHADIA,Independent,3433,6,3439,12
Gujarat,Amreli,RAMANI SURESHBHAI DHIRUBHAI,Independent,10108,6,10114,13
Gujarat,Amreli,VALODARA VRAJLAL JIVABHAI,Independent,8163,4,8167,14
Gujarat,Amreli,None of the Above,NOTA,19065,78,19143,15
Gujarat,Bhavnagar,GITA CHETAN PAUNDA (ADVOCATE GITABA JADEJA),Bahujan Samaj Party,9298,47,9345,1
Gujarat,Bhavnagar,DR. BHARATIBEN DHIRUBHAI SHIYAL,Bharatiya Janata Party,547080,2449,549529,2
Gujarat,Bhavnagar,RATHOD PRAVINBHAI JINABHAI,Indian National Congress,252901,1140,254041,3
Gujarat,Bhavnagar,DR. KANUBHAI V. KALSARIA,Aam Aadmi Party,49117,423,49540,4
Gujarat,Bhavnagar,KAGADA RAMESHBHAI PUNABHAI,Independent,3531,11,3542,5
Gujarat,Bhavnagar,KHADRANI ASIMBHAI PIRBHAI,Independent,1358,1,1359,6
Gujarat,Bhavnagar,GOHIL PRAVINSINH DHIRUBHA,Independent,2187,89,2276,7
Gujarat,Bhavnagar,GOHEL BHARATBHAI BHIMABHAI,Independent,1732,2,1734,8
Gujarat,Bhavnagar,JAGADISHBHAI AMARABHAI VEGAD,Independent,1521,4,1525,9
Gujarat,Bhavnagar,BHAVES GHANSHYAMBHAI RAJYAGURU,Independent,5835,77,5912,10
Gujarat,Bhavnagar,MEHTA YASHVANTRAY ODHAVJIBHAI,Independent,1844,8,1852,11
Gujarat,Bhavnagar,MARU MANHAR VALAJIBHAI,Independent,2247,10,2257,12
Gujarat,Bhavnagar,RASIDKHAN HASANKHAN PATHAN,Independent,2691,16,2707,13
Gujarat,Bhavnagar,RATHOD PRAVINSINH CHANDRASINH,Independent,5518,12,5530,14
Gujarat,Bhavnagar,VAGHELA NARENDRABHAI SHAVJIBHAI,Independent,9101,12,9113,15
Gujarat,Bhavnagar,VEGAD NATHABHAI (VEGADBHAI PRAGNACHAKSHU CANDIDATE),Independent,7547,3,7550,16
Gujarat,Bhavnagar,None of the Above,NOTA,9484,106,9590,17
Gujarat,Anand,DILIP PATEL,Bharatiya Janata Party,489507,1322,490829,1
Gujarat,Anand,PURSOTTAMBHAI ALIAS KANUBHAI MATHURBHAI CHAUHAN,Bahujan Samaj Party,6459,21,6480,2
Gujarat,Anand,SOLANKI BHARATBHAI MADHAVSINH,Indian National Congress,425251,2152,427403,3
Gujarat,Anand,GIRISHBHAI DAS (ADVOCATE),Bahujan Mukti Party,3993,10,4003,4
Gujarat,Anand,PADHIYAR VIKRAMSINH (VAKIL),RSPS,873,3,876,5
Gujarat,Anand,MAHIDA MAHENDRASINH SAHEBSINH,Samajwadi Party,1786,4,1790,6
Gujarat,Anand,RAVJIBHAI S PARMAR,Aam Aadmi Party,2407,35,2442,7
Gujarat,Anand,HITENDRASINH MOHANSINH PARMAR,BNJD,1255,5,1260,8
Gujarat,Anand,PATEL JAYESHBHAI ARVINDBHAI,Independent,1445,14,1459,9
Gujarat,Anand,PATEL DILIPBHAI MANILAL,Independent,1378,88,1466,10
Gujarat,Anand,PATEL NAINESHKUMAR UMEDBHAI,Independent,1050,13,1063,11
Gujarat,Anand,PARMAR AMARSINH DAHYABHAI,Independent,1262,3,1265,12
Gujarat,Anand,RABARI HITESHKUMAR LALJIBHAI,Independent,2969,6,2975,13
Gujarat,Anand,VAHORA FIROJBHAI WALIMAHAMADBHAI (KASORWALA),Independent,6688,1,6689,14
Gujarat,Anand,VAGHELA BHARAT P,Independent,4006,16,4022,15
Gujarat,Anand,None of the Above,NOTA,16850,22,16872,16
Gujarat,Kheda,CHAUHAN DEVUSINH JESINGBHAI (CHAUHAN DEVUSINH),Bharatiya Janata Party,565826,2409,568235,1
Gujarat,Kheda,DINSHA PATEL,Indian National Congress,333325,2009,335334,2
Gujarat,Kheda,PANDAV BHAILALBHAI KALUBHAI,Bahujan Samaj Party,5757,34,5791,3
Gujarat,Kheda,ABDUL RAZAKKHAN PATHAN,ADPT,1019,5,1024,4
Gujarat,Kheda,BADHIWALA LABHUBHAI JIVRAJBHAI,Aam Aadmi Party,3717,25,3742,5
Gujarat,Kheda,RANVEER PRANAYRAJ GOVINDBHAI,Bahujan Mukti Party,936,8,944,6
Gujarat,Kheda,KHRISTI ADWARD KHUSHALBHAI,Independent,935,3,938,7
Gujarat,Kheda,CHAUHAN DEVUSING MOTISHING,Independent,1844,16,1860,8
Gujarat,Kheda,PATHAN AMANULLAKHA SITABKHA,Independent,801,2,803,9
Gujarat,Kheda,PARIKH VIRAL HASMUKHBHAI,Independent,836,10,846,10
Gujarat,Kheda,MALEK YAKUBMIYA NABIMIYA,Independent,952,3,955,11
Gujarat,Kheda,MALEK SADIK HUSHEN MAHAMMD HUSHEN,Independent,1441,3,1444,12
Gujarat,Kheda,MALEK SABIRHUSEN ISMAELBHAI,Independent,2720,0,2720,13
Gujarat,Kheda,RATANSINH UDESINH CHAUHAN,Independent,3493,2,3495,14
Gujarat,Kheda,ROSHAN PRIYAVADAN SHAH,Independent,7442,0,7442,15
Gujarat,Kheda,None of the Above,NOTA,20279,54,20333,16
Gujarat,Panchmahal,GIRI RAMCHANDRA VAIJNATH,Bahujan Samaj Party,15899,57,15956,1
Gujarat,Panchmahal,CHAUHAN PRABHATSINH PRATAPSINH,Bharatiya Janata Party,504707,3567,508274,2
Gujarat,Panchmahal,RAMSINH PARMAR,Indian National Congress,335020,2658,337678,3
Gujarat,Panchmahal,PIYUSHKUMAR DILIPBHAI PARMAR,Aam Aadmi Party,6870,65,6935,4
Gujarat,Panchmahal,SHAIKH KALIM ABDULLATIF,Samajwadi Party,1985,8,1993,5
Gujarat,Panchmahal,SHAIKH MAJITMIYA JIVAMIYA,Janata Dal (United),1334,3,1337,6
Gujarat,Panchmahal,GORA SHOEB MOHMADHANIF,Independent,1497,0,1497,7
Gujarat,Panchmahal,S. N. CHAVADA (CHAVADA VAKIL),Independent,2388,13,2401,8
Gujarat,Panchmahal,CHAVADA HARISHCHANDRASINH PRABHATSINH,Independent,3733,18,3751,9
